id	origin	earliest	latest	form	form_type	is_anonymous	genre	subgenre	has_dramaweb_scan	has_dramaweb_transcription	ceneton_scan	ceneton_transcription	external_scan	external_transcription	fingerprint	literature	remarks	link_ub_antwerp	link_kbb	link_ub_gent	link_bnf	link_kb	link_google	link_bll
1434	M263	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1435	M264	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1436	M265	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1437	M266	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1438	M267	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1439	M268	1614-01-01	1614-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1440	M269	1614-01-01	1614-12-31	Reprint	Full edition	f			f	f			https://books.google.nl/books?id=yzIvMZTy9l0C&printsec=frontcover&hl=nl&source=gbs_book_other_versions_r&cad=3#v=onepage&q&f=false	f										
1441	M640	1656-01-01	1656-12-31	Reprint	Full edition	f	Tragedy		f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f	*2 us									
1442	M641	1656-01-01	1656-12-31	Reprint	Full edition	f	Tragedy		f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1443	M643	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f				f										
1444	M644	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f				f										
1445	M645	1656-01-01	1656-12-31	Reprint	Full edition	f	Tragedy		f	f				f							http://ark.bnf.fr/ark:/12148/cb39328984t			
1446	M646	1656-01-01	1656-12-31	Reprint	Full edition	f	Tragedy		f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1447	M647	1656-01-01	1656-12-31	First Printing	Full edition	f			f	f				f										
1448	M648	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1449	M651	1656-01-01	1656-12-31	First Printing	Full edition	f			f	f				f										
1450	M652	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f				f										
1451	M653	1656-01-01	1656-12-31	Reprint	Full edition	f	Tragedy		f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1452	M654	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1453	M655	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f			http://books.google.be/books?id=_VxEAAAAcAAJ&pg=PR13&dq=vernulaeus+Cantuariensis&hl=nl&sa=X&ei=vrRnUtzdN-ev0QXA3YHwAQ&ved=0CGMQ6AEwBw#v=onepage&q=vernulaeus%20Cantuariensis&f=false	f										
1454	M656	1656-01-01	1656-12-31	Reprint	Full edition	f			f	f				f										
1455	M882	1691-01-01	1691-12-31	Synopsis (printed)	Synopsis	f			f	f				f	000004 - a1 B tu : a2 C in									
1456	M2039	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401924					
1457	M2106	1774-01-01	1774-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402596 					
1458	M2124	1777-01-01	1777-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402651 					
1459	M248	1612-01-01	1612-12-31	First Printing	Full edition	f	Tragedy		t	t			http://books.google.be/books?id=gXETAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
1460	M250	1613-01-01	1613-12-31	Reprint	Full edition	f	Tragedy		f	f				f										
1461	M252	1613-01-01	1613-12-31	First Printing	Full edition	f	Tragedy		f	f				f	161308 - b1 A $ul : b2 C4 o$									
1462	M253	1613-01-01	1613-12-31	Reprint	Full edition	f	Tragedy		f	f				f										
1463	M323	1624-01-01	1624-12-31	First Printing	Full edition	f	Tragedy		t	t			http://books.google.be/books?id=L9tIAAAAcAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	162408 - a1 A2 def - b1 A at : b2 E4 uid$									
1464	M370	1630-01-01	1630-12-31	First Printing	Full edition	f			t	t				f	163008 - a3 i$ a2 A5 nt - b1 B s : b2 H5 ? M									
1465	M385	1631-01-01	1631-12-31		Full edition	f	Tragedy		f	f				f	163108 - a1 * st : a2 *5 fec - b1 A lo : b2 D5 mu									
1466	M453	1637-01-01	1637-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1467	M457	1637-01-01	1637-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1468	M465	1638-01-01	1638-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1469	M508	1639-01-01	1639-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1470	M523	1640-01-01	1640-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1471	M532	1640-01-01	1640-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1472	M606	1650-01-01	1650-12-31	Synopsis (printed)	Synopsis	f	Tragicomedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1473	M613	1652-01-01	1652-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1474	M472	1638-01-01	1638-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1475	M663	1657-01-01	1657-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1476	M665	1657-01-01	1657-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1477	M1500	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f	4									
1479	M1519	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f	2									
1480	M1543	1731-01-01	1731-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
1481	M1545	1731-01-01	1731-12-31	Mention	Fragment	f			f	f				f										
1482	M1589	1732-01-01	1732-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1483	M887	1692-01-01	1692-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1484	M916	1697-01-01	1697-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1485	M989	1702-01-01	1702-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1486	M667	1658-01-01	1658-12-31	First Printing	Full edition	f			f	f				f										
1487	M589	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - b1 T $d : b2 Aa4 $inde									
1488	M590	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - a1 A S$ : a2 A2 erden - b1 A3 ,$s : b2 F4 t$spel									
1489	M591	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - a1 F5 doles - b1 G de : b2 M5 el.$e									
1490	M592	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - a1 M5 [= M6] ES, - b1 N vat : b2 S5 y$u$									
1491	M593	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - b1 Hh de$k : b2 Mm4 a.$Wae									
1492	M594	1648-01-01	1648-12-31	Reprint	Full edition	f	Comedy		f	f			https://books.google.nl/books?id=8zlBAAAAcAAJ&printsec=frontcover&dq=Belgica+interpretatione&hl=nl&sa=X&ved=0ahUKEwiGoZ3W-vvJAhVDpw4KHV2gACcQ6AEISTAH#v=onepage&q=Belgica%20interpretatione&f=false	f	164808 - a1 Aa5 UM - b1 : b2 Gg5 $inde									
1493	M326	1624-01-01	1624-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1494	M335	1625-01-01	1625-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1495	M347	1628-01-01	1628-12-31	Synopsis (printed)	Synopsis	f	Tragedy	Martyr tragedy	f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1496	M338	1626-01-01	1626-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
1497	M377	1630-01-01	1630-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1498	M405	1632-01-01	1632-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1499	M2128	1798-01-01	1798-12-31	Reprint	Full edition	f	Tragedy		f	f				f	179808 - a1 * i : a2 2* V - b1 A p : b2 K g									
1500	M1097	1715-01-01	1715-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f										
1501	M1164	1719-01-01	1719-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14031776/N						
1502	M1175	1720-01-01	1720-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14031588/N						
1503	M1218	1722-01-01	1722-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14054381/N						
1504	M1242	1723-01-01	1723-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14022479/N						
1505	M1276	1724-01-01	1724-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1506	M1286	1724-01-01	1724-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14029083/N						
1507	M1293	1724-01-01	1724-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14049745/N						
1508	M1298	1724-01-01	1724-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14051256/N						
1509	M1328	1725-01-01	1725-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836		https://anet.be/record/opacuantwerpen/c:lvd:14029194/N						
1510	M1332	1725-01-01	1725-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14029425/N						
1511	M1367	1726-01-01	1726-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1843	M1315	1725-01-01	1725-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f										
1844	M1321	1725-01-01	1725-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f										
1512	M1371	1726-01-01	1726-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14054389/N						
1513	M235	1605-01-01	1605-12-31	Synopsis (printed)	Synopsis	f			f	f				f							https://catalogue.bnf.fr/ark:/12148/cb319988273			
1514	M515	1639-01-01	1639-12-31	Reprint	Full edition	f			f	f				f	163908 - a1 Kk3 OE : a2 Kk4 ER - b1 Ll on : b2 Nn4 ,$									
1515	M516	1639-01-01	1639-12-31	Reprint	Full edition	f			f	f				f	163908 - a1 Gg4 est$memp - b1 Hh a$es : b2 Kk2 a$imp									
1516	M66	1541-01-01	1541-12-31	First Printing	Full edition	f	Comedy		t	t				f										
1517	M649	1656-01-01	1656-12-31	Synopsis (printed)	Synopsis	f			f	f		https://www.let.leidenuniv.nl/Dutch/Ceneton/SLIarbasMechelen1656.html		f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18012894 		https://catalogue.bnf.fr/ark:/12148/cb386844007			
1518	M138	1568-01-01	1568-12-31		Full edition	f			f	f				f										
1519	M240	1608-01-01	1608-12-31	Synopsis (printed)	Synopsis	f	Tragicomedy		f	f				f	160804 - b1 A2 a,$y : b2 B s									
1520	M249	1613-01-01	1613-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
1521	M251	1613-01-01	1613-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f										
1522	M2129	1802-01-01	1802-12-31	Reprint	Full edition	f	Tragedy		f	f			https://books.google.nl/books?id=o2fGDKuXfggC&pg=PA287&dq=euripidis+medea+phoenissae+grotii&hl=nl&sa=X&ved=0ahUKEwjq-LzGqJ3oAhWPM-wKHQ5VBlsQ6wEIbjAH#v=onepage&q=euripidis%20medea%20phoenissae%20grotii&f=false	f										
1523	M2066	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/AugustijnenCarolus1771		https://books.google.be/books?id=f_xLAAAAcAAJ&printsec=frontcover&dq=Carolus+I+Angliae+rex+decollatus&hl=nl&sa=X&ved=0ahUKEwiw9MWO29XSAhUFOxoKHdm_ANcQ6AEIHDAA#v=onepage&q=Carolus%20I%20Angliae%20rex%20decollatus&f=false	f						https://lib.ugent.be/catalog/bkt01:000126740				
1524	M2069	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f			https://books.google.be/books?id=f_xLAAAAcAAJ&printsec=frontcover&dq=Carolus+I+Angliae+rex+decollatus&hl=nl&sa=X&ved=0ahUKEwiw9MWO29XSAhUFOxoKHdm_ANcQ6AEIHDAA#v=onepage&q=Carolus%20I%20Angliae%20rex%20decollatus&f=false	f										
1525	M2075	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f	Opera		f	f			https://books.google.be/books?id=f_xLAAAAcAAJ&printsec=frontcover&dq=Carolus+I+Angliae+rex+decollatus&hl=nl&sa=X&ved=0ahUKEwiw9MWO29XSAhUFOxoKHdm_ANcQ6AEIHDAA#v=onepage&q=Carolus%20I%20Angliae%20rex%20decollatus&f=false	f						https://lib.ugent.be/catalog/bkt01:000126740				
1526	M2078	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f						https://lib.ugent.be/catalog/rug01:000793169				
1527	M1020	1703-01-01	1703-12-31	Reprint	Full edition	f	Tragedy		f	f			https://books.google.nl/books?id=VuAX2oPmW5AC&pg=PA384&lpg=PA384&dq=        +medea&source=bl&ots=-fusVEVGXM&sig=ACfU3U3KQux_9jDwvEgK8mOwAW_5-WNGVQ&hl=nl&sa=X&ved=2ahUKEwjRpLyZp53oAhVBwAIHHSlJC2sQ6AEwC3oECAkQAQ#v=onepage&q=        %20medea&f=false	f										
1528	M238	1608-01-01	1608-12-31	First Printing	Full edition	f	Tragedy		t	t	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/GrotiusChristusPatiens1608	https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusChristusPatiens1608.html		f	150808 - a1 *2 $discri [a1 *2 $discr] : a2 *5 $dig - b1 A t,$ : b2 D5 $lux$ge									
1529	M296	1620-01-01	1620-12-31	Reprint	Full edition	f			f	f				f										
1530	M298	1620-01-01	1620-12-31	Reprint	Full edition	f			f	f				f										
1531	M300	1617-01-01	1623-12-31	Reprint	Full edition	f			f	f				f										
1532	M660	1657-01-01	1657-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f	165704 - b1 A2 nko : b2 A3 jck$									
